,game_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,results
585,2223903,2012,9. Matchday,2012-10-20,583,1421,1,0,1.0,7.0,Carlo Ancelotti,Hubert Fournier,Parc des Princes,45432.0,Benoît Bastien,,,Paris Saint-Germain Football Club,Stade Reims,1:0,domestic_league,1
586,2223904,2012,9. Matchday,2012-10-20,417,618,1,1,15.0,10.0,Claude Puel,Christophe Galtier,Stade du Ray,10079.0,Bartolomeu Varela,,,Olympique Gymnaste Club Nice Côte d'Azur,AS Saint-Étienne,1:1,domestic_league,0
587,2223905,2012,9. Matchday,2012-10-19,40,1082,1,1,6.0,11.0,Francis Gillot,Rudi Garcia,Matmut Atlantique,19884.0,Ruddy Buquet,,,FC Girondins Bordeaux,Lille Olympique Sporting Club,1:1,domestic_league,0
588,2223906,2012,9. Matchday,2012-10-20,14171,415,0,4,17.0,4.0,Pascal Dupraz,Alain Casanova,Parc des Sports d’Annecy,8831.0,Said Ennjimi,,,Thonon Évian Grand Genève FC,Toulouse Football Club,0:4,domestic_league,-1
589,2223907,2012,9. Matchday,2012-10-21,1041,3911,1,0,3.0,14.0,Rémi Garde,Landry Chauvin,Stade de Gerland,30047.0,Amaury Delerue,,,Olympique Lyonnais,Stade brestois 29,1:0,domestic_league,1
590,2223908,2012,9. Matchday,2012-10-21,1095,244,1,0,19.0,2.0,Jean-Marc Furlan,Élie Baup,Stade de l'Aube,17462.0,Wilfried Bien,,,ESTAC Troyes,Olympique de Marseille,1:0,domestic_league,1
591,2223909,2012,9. Matchday,2012-10-21,1147,595,0,0,13.0,12.0,Alex Dupont,Frédéric Hantz,Stade François-Coty,10344.0,Laurent Duhamel,,,AC Ajaccio,SC Bastia,0:0,domestic_league,0
592,2223910,2012,9. Matchday,2012-10-20,1159,750,1,1,20.0,18.0,Jean Fernandez,Eric Hély,Stade Marcel-Picot,18556.0,Fredy Fautrel,,,AS Nancy-Lorraine,FC Sochaux-Montbéliard,1:1,domestic_league,0
593,2223911,2012,11. Matchday,2012-11-03,273,1421,1,0,9.0,10.0,Frédéric Antonetti,Hubert Fournier,Roazhon Park,16463.0,Clément Turpin,,,Stade Rennais Football Club,Stade Reims,1:0,domestic_league,1
594,2223912,2012,11. Matchday,2012-11-02,3911,1158,2,0,13.0,11.0,Landry Chauvin,Christian Gourcuff,Stade Francis-Le Blé,12759.0,Tony Chapron,,,Stade brestois 29,Football Club Lorient-Bretagne Sud,2:0,domestic_league,1
595,2223913,2012,11. Matchday,2012-11-04,1041,595,5,2,1.0,12.0,Rémi Garde,Frédéric Hantz,Stade de Gerland,27363.0,Fredy Fautrel,,,Olympique Lyonnais,SC Bastia,5:2,domestic_league,1
596,2223914,2012,11. Matchday,2012-11-03,1095,969,1,1,19.0,14.0,Jean-Marc Furlan,René Girard,Stade de l'Aube,10446.0,Benoît Millot,,,ESTAC Troyes,Montpellier HSC,1:1,domestic_league,0
597,2223915,2012,11. Matchday,2012-11-04,40,415,1,0,7.0,4.0,Francis Gillot,Alain Casanova,Matmut Atlantique,17975.0,Nicolas Rainville,,,FC Girondins Bordeaux,Toulouse Football Club,1:0,domestic_league,1
598,2223916,2012,11. Matchday,2012-11-03,583,618,1,2,2.0,6.0,Carlo Ancelotti,Christophe Galtier,Parc des Princes,44516.0,Laurent Duhamel,,,Paris Saint-Germain Football Club,AS Saint-Étienne,1:2,domestic_league,-1
599,2223917,2012,11. Matchday,2012-11-03,417,1159,2,1,15.0,20.0,Claude Puel,Jean Fernandez,Stade du Ray,7741.0,Wilfried Bien,,,Olympique Gymnaste Club Nice Côte d'Azur,AS Nancy-Lorraine,2:1,domestic_league,1
600,2223918,2012,11. Matchday,2012-11-03,14171,1082,0,2,18.0,8.0,Pascal Dupraz,Rudi Garcia,Parc des Sports d’Annecy,9171.0,Amaury Delerue,,,Thonon Évian Grand Genève FC,Lille Olympique Sporting Club,0:2,domestic_league,-1
601,2223919,2012,11. Matchday,2012-11-04,1147,244,0,2,16.0,3.0,Alex Dupont,Élie Baup,Stade François-Coty,6920.0,Alexandre Castro,,,AC Ajaccio,Olympique de Marseille,0:2,domestic_league,-1
602,2223920,2012,10. Matchday,2012-10-27,415,3911,3,1,3.0,16.0,Alain Casanova,Landry Chauvin,Stadium Municipal,30188.0,Benoît Millot,,,Toulouse Football Club,Stade brestois 29,3:1,domestic_league,1
603,2223921,2012,10. Matchday,2012-10-28,595,40,3,1,11.0,8.0,Frédéric Hantz,Francis Gillot,Stade Armand-Cesari,13552.0,Sébastien Moreira,,,SC Bastia,FC Girondins Bordeaux,3:1,domestic_league,1
604,2223922,2012,10. Matchday,2012-10-27,1421,1095,1,1,7.0,19.0,Hubert Fournier,Jean-Marc Furlan,Stade Auguste-Delaune,14495.0,Tony Chapron,,,Stade Reims,ESTAC Troyes,1:1,domestic_league,0
605,2223923,2012,10. Matchday,2012-11-28,244,1041,1,4,4.0,2.0,Élie Baup,Rémi Garde,Orange Vélodrome,35359.0,Clément Turpin,,,Olympique de Marseille,Olympique Lyonnais,1:4,domestic_league,-1
606,2223924,2012,10. Matchday,2012-10-27,969,417,3,1,13.0,17.0,René Girard,Claude Puel,Stade de la Mosson,15549.0,Benoît Bastien,,,Montpellier HSC,Olympique Gymnaste Club Nice Côte d'Azur,3:1,domestic_league,1
607,2223925,2012,12. Matchday,2012-11-09,1159,273,1,3,20.0,9.0,Jean Fernandez,Frédéric Antonetti,Stade Marcel-Picot,13698.0,Mikael Lesage,,,AS Nancy-Lorraine,Stade Rennais Football Club,1:3,domestic_league,-1
608,2223926,2012,10. Matchday,2012-10-27,1082,1423,2,1,10.0,6.0,Rudi Garcia,Daniel Sanchez,Decathlon Arena-Stade Pierre-Mauroy,45497.0,Fredy Fautrel,,,Lille Olympique Sporting Club,Valenciennes FC,2:1,domestic_league,1
609,2223927,2012,11. Matchday,2012-11-03,1423,750,3,1,5.0,17.0,Daniel Sanchez,Eric Hély,Stade du Hainaut,14471.0,Ruddy Buquet,,,Valenciennes FC,FC Sochaux-Montbéliard,3:1,domestic_league,1
610,2223928,2012,10. Matchday,2012-11-07,750,14171,2,1,15.0,18.0,Eric Hély,Pascal Dupraz,Stade Auguste-Bonal,14189.0,Laurent Duhamel,,,FC Sochaux-Montbéliard,Thonon Évian Grand Genève FC,2:1,domestic_league,1
611,2223929,2012,12. Matchday,2012-11-10,618,1095,2,0,4.0,19.0,Christophe Galtier,Jean-Marc Furlan,Stade Geoffroy-Guichard,22438.0,Ruddy Buquet,,,AS Saint-Étienne,ESTAC Troyes,2:0,domestic_league,1
612,2223930,2012,12. Matchday,2012-11-11,750,1041,1,1,18.0,1.0,Eric Hély,Rémi Garde,Stade Auguste-Bonal,13554.0,Antony Gautier,,,FC Sochaux-Montbéliard,Olympique Lyonnais,1:1,domestic_league,0
613,2223931,2012,12. Matchday,2012-11-11,1158,40,0,4,11.0,6.0,Christian Gourcuff,Francis Gillot,Stade du Moustoir,15868.0,Philippe Kalt,,,Football Club Lorient-Bretagne Sud,FC Girondins Bordeaux,0:4,domestic_league,-1
614,2223932,2012,12. Matchday,2012-11-10,595,1423,2,3,13.0,5.0,Frédéric Hantz,Daniel Sanchez,Stade Armand-Cesari,12591.0,Lionel Jaffredo,,,SC Bastia,Valenciennes FC,2:3,domestic_league,-1
615,2223933,2012,12. Matchday,2012-11-11,244,417,2,2,3.0,15.0,Élie Baup,Claude Puel,Orange Vélodrome,32554.0,Said Ennjimi,,,Olympique de Marseille,Olympique Gymnaste Club Nice Côte d'Azur,2:2,domestic_league,0
616,2223934,2012,12. Matchday,2012-11-10,1082,3911,1,0,7.0,16.0,Rudi Garcia,Landry Chauvin,Decathlon Arena-Stade Pierre-Mauroy,39256.0,Jean-Charles Cailleux,,,Lille Olympique Sporting Club,Stade brestois 29,1:0,domestic_league,1
617,2223935,2012,12. Matchday,2012-11-11,969,583,1,1,14.0,2.0,René Girard,Carlo Ancelotti,Stade de la Mosson,22242.0,Clément Turpin,,,Montpellier HSC,Paris Saint-Germain Football Club,1:1,domestic_league,0
618,2223936,2012,12. Matchday,2012-11-10,415,1147,2,4,8.0,12.0,Alain Casanova,Alex Dupont,Stadium Municipal,10431.0,Bartolomeu Varela,,,Toulouse Football Club,AC Ajaccio,2:4,domestic_league,-1
619,2223937,2012,12. Matchday,2012-11-10,1421,14171,1,2,10.0,17.0,Hubert Fournier,Pascal Dupraz,Stade Auguste-Delaune,13007.0,Sébastien Moreira,,,Stade Reims,Thonon Évian Grand Genève FC,1:2,domestic_league,-1
620,2223938,2012,13. Matchday,2012-11-17,1147,750,0,1,15.0,16.0,Alex Dupont,Eric Hély,Stade François-Coty,6163.0,Amaury Delerue,,,AC Ajaccio,FC Sochaux-Montbéliard,0:1,domestic_league,-1
621,2223939,2012,13. Matchday,2012-11-16,1158,1082,2,0,10.0,8.0,Christian Gourcuff,Rudi Garcia,Stade du Moustoir,14271.0,Olivier Thual,,,Football Club Lorient-Bretagne Sud,Lille Olympique Sporting Club,2:0,domestic_league,1
622,2223940,2012,13. Matchday,2012-11-17,14171,618,2,2,18.0,5.0,Pascal Dupraz,Christophe Galtier,Parc des Sports d’Annecy,12511.0,Wilfried Bien,,,Thonon Évian Grand Genève FC,AS Saint-Étienne,2:2,domestic_league,0
623,2223941,2012,13. Matchday,2012-11-18,1041,1421,3,0,1.0,13.0,Rémi Garde,Hubert Fournier,Stade de Gerland,33222.0,Benoît Millot,,,Olympique Lyonnais,Stade Reims,3:0,domestic_league,1
624,2223942,2012,13. Matchday,2012-11-18,40,244,1,0,2.0,4.0,Francis Gillot,Élie Baup,Matmut Atlantique,28464.0,Lionel Jaffredo,,,FC Girondins Bordeaux,Olympique de Marseille,1:0,domestic_league,1
625,2223943,2012,13. Matchday,2012-11-17,1095,1159,3,3,19.0,20.0,Jean-Marc Furlan,Jean Fernandez,Stade de l'Aube,11686.0,Nicolas Rainville,,,ESTAC Troyes,AS Nancy-Lorraine,3:3,domestic_league,0
626,2223944,2012,13. Matchday,2012-11-17,3911,595,3,0,12.0,17.0,Landry Chauvin,Frédéric Hantz,Stade Francis-Le Blé,11057.0,Alexandre Castro,,,Stade brestois 29,SC Bastia,3:0,domestic_league,1
627,2223945,2012,13. Matchday,2012-11-17,583,273,1,2,3.0,7.0,Carlo Ancelotti,Frédéric Antonetti,Parc des Princes,42196.0,Fredy Fautrel,,,Paris Saint-Germain Football Club,Stade Rennais Football Club,1:2,domestic_league,-1
628,2223946,2012,13. Matchday,2012-11-18,417,415,1,0,11.0,9.0,Claude Puel,Alain Casanova,Stade du Ray,9095.0,Tony Chapron,,,Olympique Gymnaste Club Nice Côte d'Azur,Toulouse Football Club,1:0,domestic_league,1
629,2223947,2012,14. Matchday,2012-11-24,1159,1147,1,1,20.0,16.0,Jean Fernandez,Alex Dupont,Stade Marcel-Picot,13659.0,Olivier Thual,,,AS Nancy-Lorraine,AC Ajaccio,1:1,domestic_league,0
630,2223948,2012,14. Matchday,2012-11-23,618,1423,1,0,4.0,6.0,Christophe Galtier,Daniel Sanchez,Stade Geoffroy-Guichard,21564.0,Said Ennjimi,,,AS Saint-Étienne,Valenciennes FC,1:0,domestic_league,1
631,2223949,2012,14. Matchday,2012-11-24,750,417,0,1,18.0,10.0,Eric Hély,Claude Puel,Stade Auguste-Bonal,13460.0,Jean-Charles Cailleux,,,FC Sochaux-Montbéliard,Olympique Gymnaste Club Nice Côte d'Azur,0:1,domestic_league,-1
632,2223950,2012,13. Matchday,2012-11-17,1423,969,1,1,6.0,14.0,Daniel Sanchez,René Girard,Stade du Hainaut,14967.0,Laurent Duhamel,,,Valenciennes FC,Montpellier HSC,1:1,domestic_league,0
633,2223951,2012,14. Matchday,2012-11-25,244,1082,1,0,3.0,9.0,Élie Baup,Rudi Garcia,Orange Vélodrome,32470.0,Laurent Duhamel,,,Olympique de Marseille,Lille Olympique Sporting Club,1:0,domestic_league,1
634,2223952,2012,14. Matchday,2012-11-25,969,40,1,0,12.0,5.0,René Girard,Francis Gillot,Stade de la Mosson,16416.0,Ruddy Buquet,,,Montpellier HSC,FC Girondins Bordeaux,1:0,domestic_league,1
635,2223953,2012,14. Matchday,2012-11-24,273,14171,0,1,8.0,17.0,Frédéric Antonetti,Pascal Dupraz,Roazhon Park,15776.0,Benoît Bastien,,,Stade Rennais Football Club,Thonon Évian Grand Genève FC,0:1,domestic_league,-1
636,2223954,2012,14. Matchday,2012-11-24,583,1095,4,0,2.0,19.0,Carlo Ancelotti,Jean-Marc Furlan,Parc des Princes,39588.0,Bartolomeu Varela,,,Paris Saint-Germain Football Club,ESTAC Troyes,4:0,domestic_league,1
637,2223955,2012,14. Matchday,2012-11-24,595,1158,2,1,14.0,11.0,Frédéric Hantz,Christian Gourcuff,Stade Armand-Cesari,12361.0,Antony Gautier,,,SC Bastia,Football Club Lorient-Bretagne Sud,2:1,domestic_league,1
638,2223956,2012,14. Matchday,2012-11-25,415,1041,3,0,7.0,1.0,Alain Casanova,Rémi Garde,Stadium Municipal,20580.0,Philippe Kalt,,,Toulouse Football Club,Olympique Lyonnais,3:0,domestic_league,1
639,2223957,2012,15. Matchday,2012-11-30,1147,618,0,0,16.0,3.0,Alex Dupont,Christophe Galtier,Stade François-Coty,5939.0,Mikael Lesage,,,AC Ajaccio,AS Saint-Étienne,0:0,domestic_league,0
640,2223958,2012,15. Matchday,2012-12-02,1158,415,1,0,11.0,8.0,Christian Gourcuff,Alain Casanova,Stade du Moustoir,13343.0,Wilfried Bien,,,Football Club Lorient-Bretagne Sud,Toulouse Football Club,1:0,domestic_league,1
641,2223959,2012,14. Matchday,2012-11-24,1421,3911,0,0,15.0,13.0,Hubert Fournier,Landry Chauvin,Stade Auguste-Delaune,12683.0,Mikael Lesage,,,Stade Reims,Stade brestois 29,0:0,domestic_league,0
642,2223960,2012,15. Matchday,2012-12-01,40,750,2,2,6.0,18.0,Francis Gillot,Eric Hély,Matmut Atlantique,15524.0,Benoît Bastien,,,FC Girondins Bordeaux,FC Sochaux-Montbéliard,2:2,domestic_league,0
643,2223961,2012,15. Matchday,2012-12-01,14171,1159,1,1,17.0,20.0,Pascal Dupraz,Jean Fernandez,Parc des Sports d’Annecy,8175.0,Laurent Duhamel,,,Thonon Évian Grand Genève FC,AS Nancy-Lorraine,1:1,domestic_league,0
644,2223962,2012,15. Matchday,2012-12-02,3911,244,1,2,14.0,2.0,Landry Chauvin,Élie Baup,Stade Francis-Le Blé,13904.0,Fredy Fautrel,,,Stade brestois 29,Olympique de Marseille,1:2,domestic_league,-1
645,2223963,2012,15. Matchday,2012-12-02,1095,273,2,3,19.0,7.0,Jean-Marc Furlan,Frédéric Antonetti,Stade de l'Aube,12029.0,Alexandre Castro,,,ESTAC Troyes,Stade Rennais Football Club,2:3,domestic_league,-1
646,2223964,2012,15. Matchday,2012-12-01,1041,969,1,0,1.0,13.0,Rémi Garde,René Girard,Stade de Gerland,31495.0,Lionel Jaffredo,,,Olympique Lyonnais,Montpellier HSC,1:0,domestic_league,1
647,2223965,2012,15. Matchday,2012-12-01,1082,595,0,0,10.0,12.0,Rudi Garcia,Frédéric Hantz,Decathlon Arena-Stade Pierre-Mauroy,38304.0,Nicolas Rainville,,,Lille Olympique Sporting Club,SC Bastia,0:0,domestic_league,0
648,2223966,2012,16. Matchday,2012-12-09,618,1041,0,1,4.0,1.0,Christophe Galtier,Rémi Garde,Stade Geoffroy-Guichard,26579.0,Tony Chapron,,,AS Saint-Étienne,Olympique Lyonnais,0:1,domestic_league,-1
649,2223967,2012,15. Matchday,2012-12-01,417,583,2,1,9.0,4.0,Claude Puel,Carlo Ancelotti,Stade du Ray,16356.0,Ruddy Buquet,,,Olympique Gymnaste Club Nice Côte d'Azur,Paris Saint-Germain Football Club,2:1,domestic_league,1
650,2223968,2012,16. Matchday,2012-12-08,969,1147,3,0,12.0,17.0,René Girard,Alex Dupont,Stade de la Mosson,11258.0,Said Ennjimi,,,Montpellier HSC,AC Ajaccio,3:0,domestic_league,1
651,2223969,2012,16. Matchday,2012-12-08,750,1082,1,1,16.0,11.0,Eric Hély,Rudi Garcia,Stade Auguste-Bonal,8948.0,Philippe Kalt,,,FC Sochaux-Montbéliard,Lille Olympique Sporting Club,1:1,domestic_league,0
652,2223970,2012,16. Matchday,2012-12-08,1095,417,1,1,19.0,10.0,Jean-Marc Furlan,Claude Puel,Stade de l'Aube,10162.0,Clément Turpin,,,ESTAC Troyes,Olympique Gymnaste Club Nice Côte d'Azur,1:1,domestic_league,0
653,2223971,2012,16. Matchday,2012-12-08,1159,1423,1,1,20.0,5.0,Jean Fernandez,Daniel Sanchez,Stade Marcel-Picot,11862.0,Fredy Fautrel,,,AS Nancy-Lorraine,Valenciennes FC,1:1,domestic_league,0
654,2223972,2012,17. Matchday,2012-12-12,1147,1421,2,0,13.0,17.0,Alex Dupont,Hubert Fournier,Stade François-Coty,5843.0,Tony Chapron,,,AC Ajaccio,Stade Reims,2:0,domestic_league,1
655,2223973,2012,15. Matchday,2012-12-01,1423,1421,1,0,5.0,15.0,Daniel Sanchez,Hubert Fournier,Stade du Hainaut,13200.0,Amaury Delerue,,,Valenciennes FC,Stade Reims,1:0,domestic_league,1
656,2223974,2012,16. Matchday,2012-12-09,244,1158,0,3,3.0,8.0,Élie Baup,Christian Gourcuff,Orange Vélodrome,31832.0,Benoît Millot,,,Olympique de Marseille,Football Club Lorient-Bretagne Sud,0:3,domestic_league,-1
657,2223975,2012,16. Matchday,2012-12-08,583,14171,4,0,2.0,18.0,Carlo Ancelotti,Pascal Dupraz,Parc des Princes,39276.0,Olivier Thual,,,Paris Saint-Germain Football Club,Thonon Évian Grand Genève FC,4:0,domestic_league,1
658,2223976,2012,16. Matchday,2012-12-07,415,595,0,0,9.0,13.0,Alain Casanova,Frédéric Hantz,Stadium Municipal,29702.0,Ruddy Buquet,,,Toulouse Football Club,SC Bastia,0:0,domestic_league,0
659,2223977,2012,16. Matchday,2012-12-09,1421,40,0,0,15.0,6.0,Hubert Fournier,Francis Gillot,Stade Auguste-Delaune,16021.0,Bartolomeu Varela,,,Stade Reims,FC Girondins Bordeaux,0:0,domestic_league,0
660,2223978,2012,16. Matchday,2012-12-08,273,3911,2,2,7.0,14.0,Frédéric Antonetti,Landry Chauvin,Roazhon Park,18871.0,Antony Gautier,,,Stade Rennais Football Club,Stade brestois 29,2:2,domestic_league,0
661,2223979,2012,17. Matchday,2012-12-13,40,618,0,0,5.0,4.0,Francis Gillot,Christophe Galtier,Matmut Atlantique,19066.0,Clément Turpin,,,FC Girondins Bordeaux,AS Saint-Étienne,0:0,domestic_league,0
662,2223980,2012,17. Matchday,2012-12-12,14171,1095,2,0,14.0,20.0,Pascal Dupraz,Jean-Marc Furlan,Parc des Sports d’Annecy,9342.0,Lionel Jaffredo,,,Thonon Évian Grand Genève FC,ESTAC Troyes,2:0,domestic_league,1
663,2223981,2012,17. Matchday,2012-12-12,1158,750,2,0,6.0,18.0,Christian Gourcuff,Eric Hély,Stade du Moustoir,14306.0,Mikael Lesage,,,Football Club Lorient-Bretagne Sud,FC Sochaux-Montbéliard,2:0,domestic_league,1
664,2223982,2012,17. Matchday,2012-12-11,1082,415,2,0,10.0,12.0,Rudi Garcia,Alain Casanova,Decathlon Arena-Stade Pierre-Mauroy,35264.0,Sébastien Moreira,,,Lille Olympique Sporting Club,Toulouse Football Club,2:0,domestic_league,1
665,2223983,2012,17. Matchday,2012-12-12,3911,969,1,2,16.0,11.0,Landry Chauvin,René Girard,Stade Francis-Le Blé,10668.0,Amaury Delerue,,,Stade brestois 29,Montpellier HSC,1:2,domestic_league,-1
666,2223984,2012,17. Matchday,2012-12-11,417,273,1,0,8.0,9.0,Claude Puel,Frédéric Antonetti,Stade du Ray,8057.0,Nicolas Rainville,,,Olympique Gymnaste Club Nice Côte d'Azur,Stade Rennais Football Club,1:0,domestic_league,1
667,2223985,2012,18. Matchday,2012-12-16,618,1158,0,2,8.0,4.0,Christophe Galtier,Christian Gourcuff,Stade Geoffroy-Guichard,20557.0,Stéphane Lannoy,,,AS Saint-Étienne,Football Club Lorient-Bretagne Sud,0:2,domestic_league,-1
668,2223986,2012,17. Matchday,2012-12-12,595,244,1,2,15.0,3.0,Frédéric Hantz,Élie Baup,Stade Armand-Cesari,,Said Ennjimi,,,SC Bastia,Olympique de Marseille,1:2,domestic_league,-1
669,2223987,2012,18. Matchday,2012-12-16,1159,40,1,1,20.0,7.0,Jean Fernandez,Francis Gillot,Stade Marcel-Picot,16409.0,Philippe Kalt,,,AS Nancy-Lorraine,FC Girondins Bordeaux,1:1,domestic_league,0
670,2223988,2012,17. Matchday,2012-12-12,1041,1159,1,1,1.0,19.0,Rémi Garde,Jean Fernandez,Stade de Gerland,31952.0,Jean-Charles Cailleux,,,Olympique Lyonnais,AS Nancy-Lorraine,1:1,domestic_league,0
671,2223989,2012,18. Matchday,2012-12-15,1095,1147,3,2,19.0,14.0,Jean-Marc Furlan,Alex Dupont,Stade de l'Aube,17474.0,Fredy Fautrel,,,ESTAC Troyes,AC Ajaccio,3:2,domestic_league,1
672,2223990,2012,17. Matchday,2012-12-11,1423,583,0,4,7.0,2.0,Daniel Sanchez,Carlo Ancelotti,Stade du Hainaut,23021.0,Wilfried Bien,,,Valenciennes FC,Paris Saint-Germain Football Club,0:4,domestic_league,-1
673,2223991,2012,19. Matchday,2012-12-22,1147,273,2,4,16.0,4.0,Albert Emon,Frédéric Antonetti,Stade François-Coty,6312.0,Ruddy Buquet,,,AC Ajaccio,Stade Rennais Football Club,2:4,domestic_league,-1
674,2223992,2012,19. Matchday,2012-12-21,3911,583,0,3,14.0,1.0,Landry Chauvin,Carlo Ancelotti,Stade Francis-Le Blé,14601.0,Sébastien Moreira,,,Stade brestois 29,Paris Saint-Germain Football Club,0:3,domestic_league,-1
675,2223993,2012,19. Matchday,2012-12-23,415,750,2,0,12.0,18.0,Alain Casanova,Eric Hély,Stadium Municipal,16401.0,Lionel Jaffredo,,,Toulouse Football Club,FC Sochaux-Montbéliard,2:0,domestic_league,1
676,2223994,2012,19. Matchday,2012-12-22,595,1159,4,2,13.0,20.0,Frédéric Hantz,Jean Fernandez,Stade Armand-Cesari,1200.0,Stéphane Lannoy,,,SC Bastia,AS Nancy-Lorraine,4:2,domestic_league,1
677,2223995,2012,19. Matchday,2012-12-22,1041,417,3,0,2.0,9.0,Rémi Garde,Claude Puel,Stade de Gerland,30903.0,Amaury Delerue,,,Olympique Lyonnais,Olympique Gymnaste Club Nice Côte d'Azur,3:0,domestic_league,1
678,2223996,2012,20. Matchday,2013-01-13,750,244,3,1,17.0,3.0,Eric Hély,Élie Baup,Stade Auguste-Bonal,13488.0,Fredy Fautrel,,,FC Sochaux-Montbéliard,Olympique de Marseille,3:1,domestic_league,1
679,2223997,2012,19. Matchday,2012-12-22,1082,969,4,1,8.0,11.0,Rudi Garcia,René Girard,Decathlon Arena-Stade Pierre-Mauroy,44735.0,Mikael Lesage,,,Lille Olympique Sporting Club,Montpellier HSC,4:1,domestic_league,1
680,2223998,2012,19. Matchday,2012-12-23,244,618,1,0,3.0,10.0,Élie Baup,Christophe Galtier,Orange Vélodrome,37007.0,Olivier Thual,,,Olympique de Marseille,AS Saint-Étienne,1:0,domestic_league,1
681,2223999,2012,19. Matchday,2012-12-22,40,1095,0,0,7.0,19.0,Francis Gillot,Jean-Marc Furlan,Matmut Atlantique,19726.0,Wilfried Bien,,,FC Girondins Bordeaux,ESTAC Troyes,0:0,domestic_league,0
682,2224000,2012,19. Matchday,2012-12-22,1158,1421,2,2,5.0,15.0,Christian Gourcuff,Hubert Fournier,Stade du Moustoir,16471.0,Jean-Charles Cailleux,,,Football Club Lorient-Bretagne Sud,Stade Reims,2:2,domestic_league,0
683,2224001,2012,20. Matchday,2013-01-12,14171,3911,0,2,18.0,14.0,Pascal Dupraz,Landry Chauvin,Parc des Sports d’Annecy,7388.0,Said Ennjimi,,,Thonon Évian Grand Genève FC,Stade brestois 29,0:2,domestic_league,-1
684,2224002,2012,20. Matchday,2013-01-12,969,1158,2,0,9.0,7.0,René Girard,Christian Gourcuff,Stade de la Mosson,15462.0,Laurent Duhamel,,,Montpellier HSC,Football Club Lorient-Bretagne Sud,2:0,domestic_league,1
685,2224003,2012,20. Matchday,2013-01-13,417,1423,5,0,5.0,10.0,Claude Puel,Daniel Sanchez,Stade du Ray,6533.0,Benoît Bastien,,,Olympique Gymnaste Club Nice Côte d'Azur,Valenciennes FC,5:0,domestic_league,1
686,2224004,2012,20. Matchday,2013-01-12,1159,1082,2,2,20.0,8.0,Patrick Gabriel,Rudi Garcia,Stade Marcel-Picot,13709.0,Bartolomeu Varela,,,AS Nancy-Lorraine,Lille Olympique Sporting Club,2:2,domestic_league,0
687,2224005,2012,19. Matchday,2012-12-23,1423,14171,2,1,6.0,17.0,Daniel Sanchez,Pascal Dupraz,Stade du Hainaut,14308.0,Nicolas Rainville,,,Valenciennes FC,Thonon Évian Grand Genève FC,2:1,domestic_league,1
688,2224006,2012,20. Matchday,2013-01-12,1095,1041,1,2,19.0,1.0,Jean-Marc Furlan,Rémi Garde,Stade de l'Aube,13481.0,Olivier Thual,,,ESTAC Troyes,Olympique Lyonnais,1:2,domestic_league,-1
689,2224007,2012,20. Matchday,2013-01-11,618,415,2,2,11.0,12.0,Christophe Galtier,Alain Casanova,Stade Geoffroy-Guichard,18410.0,Antony Gautier,,,AS Saint-Étienne,Toulouse Football Club,2:2,domestic_league,0
690,2224008,2012,21. Matchday,2013-01-19,1158,1095,3,2,6.0,19.0,Christian Gourcuff,Jean-Marc Furlan,Stade du Moustoir,13305.0,Amaury Delerue,,,Football Club Lorient-Bretagne Sud,ESTAC Troyes,3:2,domestic_league,1
691,2224009,2012,21. Matchday,2013-01-19,750,1421,1,0,15.0,18.0,Eric Hély,Hubert Fournier,Stade Auguste-Bonal,8843.0,Nicolas Rainville,,,FC Sochaux-Montbéliard,Stade Reims,1:0,domestic_league,1
692,2224010,2012,21. Matchday,2013-01-20,1082,417,0,2,10.0,4.0,Rudi Garcia,Claude Puel,Decathlon Arena-Stade Pierre-Mauroy,38671.0,Wilfried Bien,,,Lille Olympique Sporting Club,Olympique Gymnaste Club Nice Côte d'Azur,0:2,domestic_league,-1
693,2224011,2012,20. Matchday,2013-01-13,1421,595,1,2,16.0,13.0,Hubert Fournier,Frédéric Hantz,Stade Auguste-Delaune,13029.0,Philippe Kalt,,,Stade Reims,SC Bastia,1:2,domestic_league,-1
694,2224012,2012,21. Matchday,2013-01-20,40,583,0,1,7.0,1.0,Francis Gillot,Carlo Ancelotti,Matmut Atlantique,32000.0,Stéphane Lannoy,,,FC Girondins Bordeaux,Paris Saint-Germain Football Club,0:1,domestic_league,-1
695,2224013,2012,20. Matchday,2013-01-11,583,1147,0,0,2.0,15.0,Carlo Ancelotti,Albert Emon,Parc des Princes,42008.0,Nicolas Rainville,,,Paris Saint-Germain Football Club,AC Ajaccio,0:0,domestic_league,0
696,2224014,2012,21. Matchday,2013-01-19,1147,1423,1,1,16.0,11.0,Albert Emon,Daniel Sanchez,Stade François-Coty,6052.0,Jean-Charles Cailleux,,,AC Ajaccio,Valenciennes FC,1:1,domestic_league,0
697,2224015,2012,20. Matchday,2013-01-12,273,40,0,2,6.0,4.0,Frédéric Antonetti,Francis Gillot,Roazhon Park,22276.0,Sébastien Moreira,,,Stade Rennais Football Club,FC Girondins Bordeaux,0:2,domestic_league,-1
